Latitude_Degrees,Longitude_Degrees,Realm_Name,Exposure,Date_Year,Date_Month,Depth_m,Temperature_Mean,TSA_DHW,TSA_Frequency,Bleaching_Category,Bleaching_Binary
24.7244,-82.8177,Tropical Atlantic,Exposed,2016,9,18.6,299.27,0.0,0.0,mild,bleaching
26.523,-80.0341,Tropical Atlantic,Exposed,2016,10,18.0,299.8,0.0,0.0,mild,bleaching
24.5469,-81.4289,Tropical Atlantic,Exposed,2016,9,10.6,299.82,41.76,25.0,mild,bleaching
24.5259,-81.5198,Tropical Atlantic,Exposed,2016,8,2.4,299.84,0.0,2.0,moderate,bleaching
24.577,-82.9749,Tropical Atlantic,Exposed,2016,9,16.2,299.5,1.07,1.0,mild,bleaching
25.1383,-80.315,Tropical Atlantic,Sheltered,2016,10,2.8,299.79,1.1,1.0,mild,bleaching
26.0745,-80.0926,Tropical Atlantic,Exposed,2016,9,12.2,299.73,0.0,0.0,mild,bleaching
25.7792,-80.0877,Tropical Atlantic,Exposed,2016,9,18.7,299.78,1.23,1.0,mild,bleaching
26.0439,-80.1019,Tropical Atlantic,Exposed,2016,9,6.2,299.73,0.0,0.0,mild,bleaching
24.5214,-81.5207,Tropical Atlantic,Exposed,2016,8,9.4,299.84,0.0,2.0,none,none
24.5384,-81.4534,Tropical Atlantic,Exposed,2016,9,5.8,299.8,1.18,1.0,none,none
16.3428,-86.5589,Tropical Atlantic,Exposed,2016,1,10.0,301.07,1.77,2.0,none,none
24.6862,-80.9619,Tropical Atlantic,Exposed,2016,9,3.7,299.83,1.16,1.0,none,none
16.3574,-86.5316,Tropical Atlantic,Exposed,2016,1,13.3,301.05,1.84,1.86,none,none
24.6045,-82.9499,Tropical Atlantic,Exposed,2016,9,13.3,299.43,0.0,0.0,mild,bleaching
24.6117,-82.8978,Tropical Atlantic,Sheltered,2016,9,4.4,299.38,0.0,0.0,mild,bleaching
25.5978,-80.1042,Tropical Atlantic,Exposed,2016,9,5.8,299.82,2.19,2.0,none,none
25.232,-80.2603,Tropical Atlantic,Sheltered,2016,10,2.9,299.73,0.0,0.0,none,none
24.5184,-81.5345,Tropical Atlantic,Exposed,2016,8,10.4,299.84,37.53,24.0,mild,bleaching
24.6018,-81.2077,Tropical Atlantic,Exposed,2016,9,7.9,299.85,0.0,0.0,mild,bleaching
24.728,-80.8213,Tropical Atlantic,Exposed,2016,9,9.1,299.89,2.71,2.0,none,none
24.7633,-80.7592,Tropical Atlantic,Exposed,2016,9,6.6,299.87,1.69,1.0,none,none
24.4797,-81.717,Tropical Atlantic,Exposed,2016,9,3.0,299.8,0.0,0.0,none,none
24.5421,-81.4153,Tropical Atlantic,Exposed,2016,2,12.4,299.82,1.41,26.0,none,none
24.6531,-81.022,Tropical Atlantic,Exposed,2016,9,6.6,299.85,1.06,1.0,mild,bleaching
24.6214,-82.8932,Tropical Atlantic,Sheltered,2016,9,3.2,299.33,0.0,0.0,mild,bleaching
25.0086,-80.3761,Tropical Atlantic,Exposed,2016,3,6.1,299.81,0.0,7.0,mild,bleaching
24.9992,-80.4231,Tropical Atlantic,Exposed,2016,9,5.5,299.78,0.0,0.0,mild,bleaching
24.7678,-80.7504,Tropical Atlantic,Exposed,2016,9,5.5,299.87,1.69,1.0,none,none
24.7258,-80.9315,Tropical Atlantic,Sheltered,2016,9,5.8,299.79,2.57,2.0,none,none
24.5592,-81.509,Tropical Atlantic,Sheltered,2016,9,6.0,299.77,1.06,1.0,none,none
24.5669,-81.3886,Tropical Atlantic,Exposed,2016,9,7.6,299.82,1.01,1.0,none,none
24.4559,-81.9214,Tropical Atlantic,Exposed,2016,9,6.4,299.76,1.02,1.0,mild,bleaching
25.183,-80.2952,Tropical Atlantic,Sheltered,2016,10,4.7,299.73,0.0,0.0,mild,bleaching
25.8175,-80.0902,Tropical Atlantic,Exposed,2016,9,16.2,299.73,1.06,1.0,mild,bleaching
24.5696,-82.925,Tropical Atlantic,Exposed,2016,9,14.0,299.48,0.0,0.0,mild,bleaching
26.1479,-80.0959,Tropical Atlantic,Exposed,2016,2,9.8,299.79,0.0,2.25,none,none
25.1505,-80.3563,Tropical Atlantic,Sheltered,2016,9,2.4,299.68,0.0,0.0,mild,bleaching
24.7023,-82.853,Tropical Atlantic,Exposed,2016,9,3.0,299.28,0.0,0.0,mild,bleaching
25.0072,-80.3756,Tropical Atlantic,Exposed,2016,3,13.2,299.81,0.0,7.0,mild,bleaching
24.626,-81.1082,Tropical Atlantic,Exposed,2016,9,7.4,299.83,0.0,0.0,none,none
26.2234,-80.0815,Tropical Atlantic,Exposed,2016,9,8.7,299.76,0.0,0.0,none,none
24.7972,-80.784,Tropical Atlantic,Sheltered,2016,2,3.6,299.73,1.42,25.0,none,none
25.1181,-80.3755,Tropical Atlantic,Sheltered,2016,9,2.5,299.66,1.02,2.0,none,none
24.6262,-81.1093,Tropical Atlantic,Exposed,2016,9,4.5,299.83,0.0,0.0,none,none
24.6956,-81.0518,Tropical Atlantic,Sheltered,2016,9,3.3,299.75,2.32,2.0,none,none
24.5933,-82.9017,Tropical Atlantic,Exposed,2016,9,5.3,299.38,0.0,0.0,mild,bleaching
25.0668,-80.3725,Tropical Atlantic,Sheltered,2016,9,1.5,299.78,1.04,3.0,none,none
24.6188,-82.9594,Tropical Atlantic,Exposed,2016,9,11.6,299.43,0.0,0.0,mild,bleaching
24.6525,-82.787,Tropical Atlantic,Exposed,2016,9,12.6,299.31,0.0,0.0,mild,bleaching
26.3019,-80.0682,Tropical Atlantic,Exposed,2016,2,11.9,299.7,0.0,0.0,none,none
24.5191,-81.5315,Tropical Atlantic,Exposed,2016,8,10.9,299.84,0.0,2.0,mild,bleaching
24.4708,-81.9715,Tropical Atlantic,Sheltered,2016,9,12.2,299.73,1.02,1.0,none,none
25.3328,-80.165,Tropical Atlantic,Exposed,2016,8,9.9,299.73,0.0,1.0,none,none
24.6379,-81.0674,Tropical Atlantic,Exposed,2016,9,13.4,299.84,1.2,1.0,none,none
24.4521,-81.8773,Tropical Atlantic,Exposed,2016,3,5.0,299.81,0.0,5.0,none,none
24.6895,-81.0302,Tropical Atlantic,Sheltered,2016,3,3.2,299.79,0.0,26.0,none,none
26.1586,-80.0773,Tropical Atlantic,Exposed,2016,2,18.1,299.79,0.0,2.25,mild,bleaching
24.4562,-81.9181,Tropical Atlantic,Exposed,2016,9,7.4,299.76,1.02,1.0,mild,bleaching
25.0377,-80.4152,Tropical Atlantic,Sheltered,2016,9,3.0,299.69,0.0,2.0,mild,bleaching
24.7085,-82.7839,Tropical Atlantic,Exposed,2016,9,12.7,299.27,0.0,0.0,mild,bleaching
12.0414,-61.7709,Tropical Atlantic,Sheltered,2015,3,11.0,300.65,0.0,0.0,none,none
12.0282,-61.7831,Tropical Atlantic,Sheltered,2015,3,8.5,300.58,0.0,0.17,none,none
24.5861,-81.2523,Tropical Atlantic,Exposed,2015,8,9.2,299.83,1.43,2.0,severe,bleaching
25.9439,-80.1133,Tropical Atlantic,Exposed,2015,9,6.6,299.74,3.71,3.0,severe,bleaching
24.6425,-82.937,Tropical Atlantic,Exposed,2015,9,13.3,299.34,5.5,4.0,severe,bleaching
24.6956,-80.9392,Tropical Atlantic,Exposed,2015,9,4.9,299.86,5.34,4.0,severe,bleaching
24.449,-81.9309,Tropical Atlantic,Exposed,2015,8,6.2,299.79,0.0,0.0,severe,bleaching
24.4695,-81.8029,Tropical Atlantic,Exposed,2015,9,11.5,299.78,5.55,4.0,severe,bleaching
26.0815,-80.0978,Tropical Atlantic,Exposed,2015,9,8.0,299.72,2.61,2.0,mild,bleaching
24.9518,-80.4514,Tropical Atlantic,Exposed,2015,9,17.1,299.81,12.8,9.0,severe,bleaching
25.1415,-80.3139,Tropical Atlantic,Sheltered,2015,9,2.0,299.79,5.21,4.0,mild,bleaching
27.1326,-80.1324,Tropical Atlantic,Exposed,2015,9,4.2,298.86,4.88,6.0,mild,bleaching
24.5926,-81.2208,Tropical Atlantic,Exposed,2015,8,13.4,299.85,1.47,1.0,severe,bleaching
24.5697,-81.33,Tropical Atlantic,Exposed,2015,9,6.7,299.85,1.24,1.0,severe,bleaching
24.5916,-81.2326,Tropical Atlantic,Exposed,2015,8,9.6,299.85,1.47,1.0,severe,bleaching
25.3319,-80.1857,Tropical Atlantic,Sheltered,2015,10,3.7,299.73,2.23,2.0,severe,bleaching
25.8929,-80.1043,Tropical Atlantic,Exposed,2015,9,8.6,299.7,4.83,4.0,severe,bleaching
24.4919,-81.6708,Tropical Atlantic,Exposed,2015,9,5.2,299.81,6.9,5.0,mild,bleaching
25.0088,-80.3765,Tropical Atlantic,Exposed,2015,2,6.0,299.81,0.0,3.0,mild,bleaching
26.1099,-80.0996,Tropical Atlantic,Exposed,2015,9,3.8,299.72,2.61,2.0,mild,bleaching
26.0693,-80.0994,Tropical Atlantic,Exposed,2015,10,9.1,299.73,2.52,2.0,mild,bleaching
25.5744,-80.1134,Tropical Atlantic,Exposed,2015,9,4.6,299.84,4.04,3.0,none,none
24.9638,-80.4507,Tropical Atlantic,Exposed,2015,10,7.9,299.78,6.49,5.0,severe,bleaching
25.8492,-80.1043,Tropical Atlantic,Exposed,2015,9,4.6,299.7,4.16,3.0,severe,bleaching
24.4901,-81.6778,Tropical Atlantic,Exposed,2015,9,2.7,299.81,4.99,4.0,severe,bleaching
26.701,-80.0171,Tropical Atlantic,Exposed,2015,9,15.7,299.71,0.0,0.0,none,none
26.6894,-80.0195,Tropical Atlantic,Exposed,2015,9,15.2,299.71,0.0,0.0,none,none
25.3398,-80.1529,Tropical Atlantic,Exposed,2015,10,11.2,299.84,2.35,2.0,moderate,bleaching
24.4708,-81.7297,Tropical Atlantic,Exposed,2015,9,16.0,299.8,3.93,3.0,moderate,bleaching
24.5687,-81.3266,Tropical Atlantic,Exposed,2015,9,5.8,299.85,1.24,1.0,moderate,bleaching
25.5671,-80.1081,Tropical Atlantic,Exposed,2015,9,4.0,299.84,4.04,3.0,mild,bleaching
24.5262,-81.6261,Tropical Atlantic,Sheltered,2015,9,5.4,299.79,50.63,25.0,mild,bleaching
26.3183,-80.0655,Tropical Atlantic,Exposed,2015,10,17.0,299.7,0.0,0.0,mild,bleaching
24.49,-81.6785,Tropical Atlantic,Exposed,2015,9,4.8,299.81,4.99,4.0,mild,bleaching
24.5159,-81.6748,Tropical Atlantic,Sheltered,2015,9,6.2,299.78,4.5,3.0,mild,bleaching
24.6929,-81.021,Tropical Atlantic,Sheltered,2015,9,6.1,299.79,48.9,25.0,mild,bleaching
24.5122,-81.9298,Tropical Atlantic,Sheltered,2015,8,4.6,299.67,1.13,3.0,mild,bleaching
26.1559,-80.0822,Tropical Atlantic,Exposed,2015,9,15.5,299.79,2.81,2.25,mild,bleaching
24.5808,-81.2721,Tropical Atlantic,Exposed,2015,8,7.4,299.83,1.43,2.0,severe,bleaching
24.557,-81.3668,Tropical Atlantic,Exposed,2015,9,6.8,299.82,3.6,3.0,moderate,bleaching
11.339,-60.5477,Tropical Atlantic,Exposed,2015,10,12.0,300.31,1.8,1.0,none,none
11.3253,-60.5951,Tropical Atlantic,Exposed,2015,10,10.0,300.36,2.6,1.5,none,none
17.8989,-66.0153,Tropical Atlantic,Exposed,2015,3,1.4,300.54,0.0,0.0,none,none
25.9087,-80.0863,Tropical Atlantic,Exposed,2015,10,26.0,299.7,4.83,4.0,none,none
24.5001,-81.6296,Tropical Atlantic,Exposed,2015,9,5.1,299.79,50.63,25.0,moderate,bleaching
24.6606,-82.9333,Tropical Atlantic,Exposed,2015,9,16.3,299.34,5.5,4.0,moderate,bleaching
24.5633,-81.6592,Tropical Atlantic,Sheltered,2015,9,3.2,299.61,12.48,7.38,moderate,bleaching
24.5451,-81.427,Tropical Atlantic,Exposed,2015,9,11.4,299.82,44.01,24.0,moderate,bleaching
26.3516,-80.0552,Tropical Atlantic,Exposed,2015,10,18.6,299.71,0.0,0.0,mild,bleaching
24.5179,-81.9222,Tropical Atlantic,Sheltered,2015,8,4.6,299.67,1.13,3.0,mild,bleaching
18.6707,-74.1752,Tropical Atlantic,Exposed,2015,2,14.0,301.51,0.0,0.0,none,none
18.6697,-74.1634,Tropical Atlantic,Exposed,2015,2,13.0,301.51,0.0,0.0,none,none
18.1915,-78.1229,Tropical Atlantic,Exposed,2015,5,8.3,301.42,0.0,0.0,none,none
25.0086,-80.376,Tropical Atlantic,Exposed,2015,10,6.5,299.81,9.88,7.0,moderate,bleaching
24.5497,-81.4427,Tropical Atlantic,Exposed,2015,9,7.2,299.82,44.01,24.0,moderate,bleaching
24.6497,-82.9391,Tropical Atlantic,Exposed,2015,9,13.5,299.34,5.5,4.0,moderate,bleaching
18.6678,-74.2646,Tropical Atlantic,Exposed,2015,2,8.0,301.46,0.0,0.0,none,none
18.6618,-74.1434,Tropical Atlantic,Exposed,2015,2,10.0,301.5,0.0,0.0,none,none
26.2155,-80.0808,Tropical Atlantic,Exposed,2015,10,11.6,299.76,2.36,2.0,mild,bleaching
24.55,-81.5237,Tropical Atlantic,Sheltered,2015,9,8.3,299.77,4.29,3.0,mild,bleaching
24.479,-81.7179,Tropical Atlantic,Exposed,2015,8,7.0,299.8,3.93,3.0,moderate,bleaching
25.007,-80.3758,Tropical Atlantic,Exposed,2015,10,13.4,299.81,9.88,7.0,moderate,bleaching
25.4976,-80.109,Tropical Atlantic,Exposed,2015,9,8.4,299.94,5.74,4.0,moderate,bleaching
25.8508,-80.109,Tropical Atlantic,Exposed,2015,7,4.9,299.7,0.0,2.0,mild,bleaching
24.5408,-81.6119,Tropical Atlantic,Sheltered,2015,9,4.6,299.72,10.28,6.0,mild,bleaching
24.4864,-81.8486,Tropical Atlantic,Sheltered,2015,10,5.8,299.77,7.21,5.0,mild,bleaching
25.4011,-80.1296,Tropical Atlantic,Exposed,2015,10,9.8,299.89,3.4,3.0,mild,bleaching
24.5243,-81.5224,Tropical Atlantic,Exposed,2015,9,4.8,299.84,4.06,3.0,mild,bleaching
18.0882,-65.4619,Tropical Atlantic,Exposed,2015,6,5.3,300.46,0.0,1.6,none,none
25.7802,-80.0877,Tropical Atlantic,Exposed,2015,9,17.6,299.78,2.63,2.0,moderate,bleaching
24.9386,-80.4914,Tropical Atlantic,Exposed,2015,10,6.2,299.76,13.03,9.0,moderate,bleaching
24.7154,-82.8176,Tropical Atlantic,Exposed,2015,9,5.2,299.27,7.45,5.0,moderate,bleaching
25.7958,-80.0979,Tropical Atlantic,Exposed,2015,9,10.7,299.73,4.72,4.0,moderate,bleaching
24.4969,-81.7034,Tropical Atlantic,Sheltered,2015,9,7.6,299.75,6.53,5.0,moderate,bleaching
24.542,-81.4153,Tropical Atlantic,Exposed,2015,9,12.8,299.82,47.52,24.0,moderate,bleaching
25.3913,-80.1545,Tropical Atlantic,Exposed,2015,9,4.3,299.89,3.4,3.0,moderate,bleaching
26.1966,-80.0785,Tropical Atlantic,Exposed,2015,9,18.0,299.78,2.87,2.33,mild,bleaching
26.2128,-80.0899,Tropical Atlantic,Exposed,2015,9,4.0,299.76,2.36,2.0,mild,bleaching
26.2939,-80.0687,Tropical Atlantic,Exposed,2015,9,10.9,299.7,0.0,0.0,none,none
25.0099,-80.3745,Tropical Atlantic,Exposed,2015,7,5.7,299.81,0.0,3.0,none,none
25.0091,-80.3758,Tropical Atlantic,Exposed,2015,7,12.5,299.81,0.0,3.0,none,none
26.1586,-80.0774,Tropical Atlantic,Exposed,2015,9,17.8,299.79,2.81,2.25,mild,bleaching
16.5626,-86.9443,Tropical Atlantic,Exposed,2015,1,11.0,301.07,0.0,0.0,none,none
24.4805,-81.713,Tropical Atlantic,Exposed,2015,9,3.0,299.8,6.29,4.0,none,none
26.1696,-80.0936,Tropical Atlantic,Exposed,2015,10,5.3,299.78,3.23,2.67,moderate,bleaching
24.6004,-81.2063,Tropical Atlantic,Exposed,2015,10,11.6,299.85,3.04,2.0,moderate,bleaching
25.4153,-80.151,Tropical Atlantic,Sheltered,2015,9,2.2,299.81,2.42,2.0,moderate,bleaching
24.7198,-82.8245,Tropical Atlantic,Exposed,2015,9,9.9,299.26,9.23,7.0,moderate,bleaching
25.0086,-80.3771,Tropical Atlantic,Exposed,2015,10,4.8,299.81,9.88,7.0,moderate,bleaching
26.026,-80.0943,Tropical Atlantic,Exposed,2015,10,16.8,299.71,3.98,3.0,mild,bleaching
25.8825,-80.1008,Tropical Atlantic,Exposed,2015,9,9.4,299.7,4.83,4.0,mild,bleaching
27.1426,-80.1369,Tropical Atlantic,Exposed,2015,9,4.2,298.86,4.88,6.0,mild,bleaching
26.0734,-80.0929,Tropical Atlantic,Exposed,2015,9,12.1,299.73,2.52,2.0,mild,bleaching
25.0356,-80.3466,Tropical Atlantic,Exposed,2015,6,11.7,299.87,0.0,4.0,none,none
25.8423,-80.1042,Tropical Atlantic,Exposed,2015,9,6.4,299.7,4.16,3.0,moderate,bleaching
25.8906,-80.1008,Tropical Atlantic,Exposed,2015,9,11.9,299.7,4.83,4.0,moderate,bleaching
24.6223,-81.1118,Tropical Atlantic,Exposed,2015,9,15.0,299.83,3.16,2.0,moderate,bleaching
24.626,-82.8153,Tropical Atlantic,Exposed,2015,9,11.0,299.31,6.03,5.0,moderate,bleaching
25.9592,-80.0989,Tropical Atlantic,Exposed,2015,9,12.8,299.73,3.05,2.0,moderate,bleaching
26.0829,-80.1034,Tropical Atlantic,Exposed,2015,9,4.0,299.72,2.61,2.0,moderate,bleaching
24.6421,-82.8274,Tropical Atlantic,Sheltered,2015,9,5.5,299.31,6.71,5.0,moderate,bleaching
24.5039,-81.6038,Tropical Atlantic,Exposed,2015,9,7.8,299.81,7.08,5.0,moderate,bleaching
24.9791,-80.4377,Tropical Atlantic,Exposed,2015,10,6.4,299.83,3.88,3.0,moderate,bleaching
24.6324,-81.0874,Tropical Atlantic,Exposed,2015,9,5.4,299.83,1.46,1.0,moderate,bleaching
24.578,-81.5911,Tropical Atlantic,Sheltered,2015,9,2.7,299.52,7.58,4.75,mild,bleaching
18.6769,-74.1952,Tropical Atlantic,Exposed,2015,2,13.0,301.51,0.0,0.0,none,none
25.5455,-80.1106,Tropical Atlantic,Exposed,2015,9,5.9,299.84,5.08,4.0,mild,bleaching
25.2154,-80.2742,Tropical Atlantic,Sheltered,2015,9,3.4,299.73,2.71,2.0,mild,bleaching
25.7374,-80.1161,Tropical Atlantic,Exposed,2015,9,8.8,299.67,5.29,3.0,none,none
26.2261,-80.0911,Tropical Atlantic,Exposed,2015,3,5.0,299.76,0.0,1.67,none,none
26.2053,-80.0851,Tropical Atlantic,Exposed,2015,6,5.4,299.76,0.0,1.67,none,none
11.3013,-60.5082,Tropical Atlantic,Sheltered,2015,4,9.0,300.5,0.0,0.0,none,none
26.2608,-80.0863,Tropical Atlantic,Sheltered,2015,2,14.6,299.73,0.0,3.0,none,none
25.4184,-80.1553,Tropical Atlantic,Sheltered,2015,10,3.6,299.81,2.42,2.0,mild,bleaching
24.5298,-81.6304,Tropical Atlantic,Sheltered,2015,9,4.9,299.79,50.63,25.0,mild,bleaching
26.363,-80.0616,Tropical Atlantic,Exposed,2015,10,11.2,299.71,0.0,0.0,mild,bleaching
24.5594,-81.4794,Tropical Atlantic,Sheltered,2015,9,9.1,299.8,3.63,3.0,mild,bleaching
24.5138,-81.6184,Tropical Atlantic,Exposed,2015,9,3.7,299.79,50.63,25.0,mild,bleaching
26.0062,-80.1127,Tropical Atlantic,Exposed,2015,10,5.9,299.71,3.98,3.0,mild,bleaching
24.7083,-82.7977,Tropical Atlantic,Exposed,2015,9,4.6,299.27,7.45,5.0,mild,bleaching
24.5179,-82.0033,Tropical Atlantic,Sheltered,2015,8,5.2,299.61,1.09,2.0,mild,bleaching
25.7778,-80.1116,Tropical Atlantic,Exposed,2015,7,8.0,299.78,0.0,2.0,mild,bleaching
25.9629,-80.1032,Tropical Atlantic,Exposed,2015,9,9.4,299.73,3.05,2.0,moderate,bleaching
25.2993,-80.1621,Tropical Atlantic,Exposed,2015,10,8.1,299.79,2.9,2.0,moderate,bleaching
24.5486,-81.7124,Tropical Atlantic,Sheltered,2015,8,3.7,299.61,5.13,6.0,moderate,bleaching
25.8088,-80.1119,Tropical Atlantic,Exposed,2015,9,5.1,299.73,4.72,4.0,moderate,bleaching
25.6005,-80.1022,Tropical Atlantic,Exposed,2015,9,4.8,299.82,3.45,3.0,moderate,bleaching
24.5715,-81.6375,Tropical Atlantic,Exposed,2015,9,2.2,299.7,9.38,7.0,moderate,bleaching
24.5578,-81.672,Tropical Atlantic,Sheltered,2015,9,3.4,299.61,12.48,7.38,moderate,bleaching
24.4443,-81.9408,Tropical Atlantic,Exposed,2015,8,9.8,299.79,0.0,0.0,moderate,bleaching
24.5973,-81.2647,Tropical Atlantic,Exposed,2015,8,7.9,299.83,1.43,2.0,moderate,bleaching
25.009,-80.3891,Tropical Atlantic,Exposed,2015,10,5.6,299.81,9.88,7.0,moderate,bleaching
25.5284,-80.1187,Tropical Atlantic,Exposed,2015,9,7.0,299.8,4.31,3.0,mild,bleaching
18.6747,-74.2353,Tropical Atlantic,Exposed,2015,2,16.0,301.48,0.0,0.0,none,none
18.6736,-74.1831,Tropical Atlantic,Exposed,2015,2,15.0,301.51,0.0,0.0,none,none
11.2557,-60.5387,Tropical Atlantic,Exposed,2015,10,10.0,300.53,1.8,1.25,none,none
24.452,-81.8775,Tropical Atlantic,Exposed,2015,2,5.6,299.81,0.0,2.0,none,none
25.5463,-80.1016,Tropical Atlantic,Exposed,2015,9,3.7,299.84,4.04,3.0,mild,bleaching
24.5348,-81.6321,Tropical Atlantic,Sheltered,2015,9,5.2,299.79,50.63,25.0,mild,bleaching
26.3079,-80.0655,Tropical Atlantic,Exposed,2015,10,21.0,299.7,0.0,0.0,mild,bleaching
26.6986,-80.0304,Tropical Atlantic,Exposed,2015,9,3.1,299.71,0.0,0.0,none,none
26.5688,-80.028,Tropical Atlantic,Exposed,2015,9,14.0,299.8,0.0,0.0,none,none
26.1921,-80.0925,Tropical Atlantic,Exposed,2015,10,4.0,299.78,3.23,2.67,none,none
11.3015,-60.5204,Tropical Atlantic,Sheltered,2015,1,10.2,300.5,0.0,0.0,mild,bleaching
24.6966,-81.0361,Tropical Atlantic,Sheltered,2015,9,5.2,299.75,5.43,4.0,none,none
26.0467,-80.0945,Tropical Atlantic,Exposed,2015,9,12.9,299.73,2.52,2.0,mild,bleaching
26.2415,-80.0664,Tropical Atlantic,Exposed,2015,10,19.2,299.74,3.34,3.0,mild,bleaching
25.979,-80.0961,Tropical Atlantic,Exposed,2015,10,13.4,299.73,3.05,2.0,mild,bleaching
25.8874,-80.0953,Tropical Atlantic,Exposed,2015,9,17.6,299.7,4.83,4.0,mild,bleaching
25.8249,-80.0905,Tropical Atlantic,Exposed,2015,9,16.8,299.73,4.72,4.0,mild,bleaching
25.8094,-80.1099,Tropical Atlantic,Exposed,2015,7,5.5,299.73,0.0,2.0,mild,bleaching
24.6255,-81.1104,Tropical Atlantic,Exposed,2015,9,5.4,299.83,3.16,2.0,moderate,bleaching
24.5534,-81.3807,Tropical Atlantic,Exposed,2015,9,5.6,299.82,3.6,3.0,moderate,bleaching
25.4679,-80.1182,Tropical Atlantic,Exposed,2015,9,8.6,299.8,3.3,2.0,moderate,bleaching
24.514,-81.5632,Tropical Atlantic,Exposed,2015,9,7.2,299.84,46.99,24.0,moderate,bleaching
24.6358,-82.9033,Tropical Atlantic,Sheltered,2015,9,2.7,299.33,5.33,4.0,moderate,bleaching
26.2318,-80.0822,Tropical Atlantic,Exposed,2015,10,4.7,299.76,2.36,2.0,none,none
25.8142,-80.0905,Tropical Atlantic,Exposed,2015,9,15.4,299.73,4.72,4.0,none,none
25.9501,-80.101,Tropical Atlantic,Exposed,2015,9,8.4,299.74,3.71,3.0,mild,bleaching
25.9732,-80.0897,Tropical Atlantic,Exposed,2015,10,19.8,299.73,3.05,2.0,mild,bleaching
24.4851,-81.7565,Tropical Atlantic,Exposed,2015,9,7.1,299.78,6.84,5.0,moderate,bleaching
24.479,-81.8938,Tropical Atlantic,Sheltered,2015,10,4.8,299.77,6.38,4.0,moderate,bleaching
25.8826,-80.1139,Tropical Atlantic,Exposed,2015,9,5.6,299.7,4.83,4.0,moderate,bleaching
25.3957,-80.1316,Tropical Atlantic,Exposed,2015,10,8.1,299.89,3.4,3.0,moderate,bleaching
26.1149,-80.0956,Tropical Atlantic,Exposed,2015,10,4.9,299.72,2.61,2.0,mild,bleaching
26.4538,-80.0461,Tropical Atlantic,Exposed,2015,9,16.2,299.79,0.0,0.0,none,none
24.6857,-81.045,Tropical Atlantic,Sheltered,2015,9,6.1,299.75,2.12,2.0,mild,bleaching
26.2904,-80.0746,Tropical Atlantic,Exposed,2015,9,6.1,299.72,0.0,0.0,mild,bleaching
24.9566,-80.4923,Tropical Atlantic,Exposed,2015,10,5.0,299.73,6.34,5.0,mild,bleaching
26.0882,-80.1012,Tropical Atlantic,Exposed,2015,9,5.6,299.72,2.61,2.0,moderate,bleaching
24.6269,-81.1075,Tropical Atlantic,Exposed,2015,9,6.8,299.83,1.46,1.0,moderate,bleaching
24.6169,-82.8922,Tropical Atlantic,Sheltered,2015,9,8.6,299.38,7.53,6.0,moderate,bleaching
24.4461,-81.9693,Tropical Atlantic,Exposed,2015,8,11.3,299.78,1.06,2.0,moderate,bleaching
25.6601,-80.0968,Tropical Atlantic,Exposed,2015,9,5.5,299.8,5.15,4.0,none,none
26.0097,-80.0878,Tropical Atlantic,Exposed,2015,10,15.6,299.71,3.98,3.0,mild,bleaching
27.1057,-80.1206,Tropical Atlantic,Exposed,2015,9,7.3,299.02,1.22,2.0,mild,bleaching
25.0185,-80.3672,Tropical Atlantic,Exposed,2015,10,5.0,299.81,9.88,7.0,moderate,bleaching
24.5027,-81.7368,Tropical Atlantic,Sheltered,2015,9,8.3,299.75,6.53,5.0,moderate,bleaching
24.4731,-81.8696,Tropical Atlantic,Sheltered,2015,10,6.4,299.77,6.38,4.0,moderate,bleaching
25.9254,-80.104,Tropical Atlantic,Exposed,2015,9,8.0,299.74,3.71,3.0,moderate,bleaching
24.6976,-82.8638,Tropical Atlantic,Exposed,2015,9,6.4,299.28,5.59,4.0,moderate,bleaching
24.7047,-80.9392,Tropical Atlantic,Sheltered,2015,9,6.2,299.79,5.64,4.0,moderate,bleaching
26.0518,-80.11,Tropical Atlantic,Exposed,2015,10,5.1,299.73,2.52,2.0,moderate,bleaching
24.5091,-81.6655,Tropical Atlantic,Sheltered,2015,9,5.5,299.78,4.5,3.0,mild,bleaching
26.303,-80.0746,Tropical Atlantic,Exposed,2015,10,3.2,299.72,0.0,0.0,mild,bleaching
25.7709,-80.0968,Tropical Atlantic,Exposed,2015,7,10.7,299.78,0.0,2.0,mild,bleaching
25.0446,-80.4684,Tropical Atlantic,Sheltered,2015,9,2.6,299.62,3.95,3.0,mild,bleaching
24.5807,-81.5901,Tropical Atlantic,Sheltered,2015,9,3.0,299.52,7.58,4.75,mild,bleaching
26.1379,-80.0934,Tropical Atlantic,Exposed,2015,10,4.3,299.79,2.81,2.25,none,none
25.8996,-80.1087,Tropical Atlantic,Exposed,2015,7,6.1,299.7,0.0,3.0,mild,bleaching
25.9983,-80.0894,Tropical Atlantic,Exposed,2015,10,20.4,299.71,3.98,3.0,mild,bleaching
24.7972,-80.7838,Tropical Atlantic,Sheltered,2015,9,3.7,299.73,52.45,25.0,mild,bleaching
25.3034,-80.2154,Tropical Atlantic,Exposed,2015,9,2.8,299.69,1.27,1.0,moderate,bleaching
18.6655,-74.1477,Tropical Atlantic,Exposed,2015,2,7.0,301.5,0.0,0.0,none,none
24.7029,-82.8147,Tropical Atlantic,Sheltered,2015,9,2.7,299.27,7.45,5.0,mild,bleaching
